userName;content;score;at
caesar rio akbar;Cakep;4;2021-12-21 12:55:42
Klara Wau;The beast, dh lama q gunakan zoom ini. Jadi nyaman????, bisa zoom & sambil vc di WA ?? Itu lah yg saya kagum di apk zoom ini.;5;2021-12-21 12:49:32
Maftuhatul Khairiah;Zoom provides various features that'll make vcon feels more comfortable.;5;2021-12-21 12:24:41
Ammar Tsabita;Adek sy gsuka bljr, ayok dong bkin adk sy suka bljr, mna dia udh mw kls 3 SD????;5;2021-12-21 11:01:11
AlvinMasli Gaming;Already rate 5 star but it almost every meeting lately asking me to rate again. One or two times was ok, but if almost every end meeting,ask. Annoying. I lower the stars then. Please fix this.;4;2021-12-21 10:33:22
danu cahyo123;Oke;5;2021-12-21 09:58:43
Estefanus Apena;Aplikasi ini penting banget;5;2021-12-21 09:52:54
Heri Kusbianto;Bagus;5;2021-12-21 08:54:32
Kelsi Ceribel;keren bisa lebih dari 409 orng;4;2021-12-21 08:33:26
Stefhany;Kwok Zoom di sy ga bisa di ganti nama nya Di suruh ganti nama sy ga bisa Jadi nya hrs di gantiin diri sendiri dngn cra harus leave meet nya dulu.;3;2021-12-21 08:14:25
Karyat Eres;Sangat bagus membantu kelancaran pekerjaan.;5;2021-12-21 08:06:57
SUDADYO SUDADYO;Siip;5;2021-12-21 06:26:23
jevson hutabarat;Luar biasa;5;2021-12-21 06:18:48
Abu Qonitah;Gak bisa di instal??????;1;2021-12-21 06:00:07
Kemong Nadya;Bagus;5;2021-12-21 05:57:39
Tri Mulyani Mulyani;Aplikasinya bagus untuk nge zoom sekolah!!;5;2021-12-21 05:33:36
putra anang;ok;5;2021-12-21 05:26:02
Ronny Borneo;Good;5;2021-12-21 05:04:07
Puput Setiyawati;Kereeen;5;2021-12-21 04:12:34
Indir Wan25;the specifications of the application are very good and updates are always available. great application zoom??;5;2021-12-21 04:06:25
Neysha Aurellia Monza;Alhamdulillah,terimakasih untuk pembuat aplikasi zoom ini saya jadi bisa melakukan kegiatan sekolah dan berkomunikasi dengan teman saya di aplikasi ini,sejauh ini tidak ada kendala apapun saya harap kedepannya bisa lebih baik lagi,sekali lagi terimakasih ????;5;2021-12-21 02:52:39
Seto Hato;Ok;3;2021-12-21 02:37:44
alrasyid wokas;Mantul;5;2021-12-21 02:37:11
Rafly Alif Zahwa Fachrezi;Gabisa ganti background;1;2021-12-21 02:06:18
syaiful islam;Very good;5;2021-12-21 01:46:57
Ausat Offset;Bakhil methithil;3;2021-12-21 01:37:35
Sherill Putri audrey;Keren;5;2021-12-21 01:26:42
Sutrisno JBR;Ok;5;2021-12-21 01:18:50
yeremias TaNGGu;Sangat baik utk kepentingan mendekatkàn jarak komunikasi tatap muka;5;2021-12-21 00:57:59
Muhammad Ferdy;Haiyuuuuuuuuuu;5;2021-12-21 00:53:05
vinsensius depaul;Nice;5;2021-12-21 00:46:08
wawan gincik;Good;4;2021-12-21 00:34:11
FAHRI SRG;Biar bisa zoom sama guru lainnya;5;2021-12-21 00:15:04
sudarsono partodihardjo;Sangat membantu;5;2021-12-21 00:12:38
Sonny Jitmau;Sangat bagus;5;2021-12-20 23:44:30
Putri Apridanisa;Knpa saya tdk bisa mendownload apk ini??? Saya sangat membutuhkan nyaa untuk belajar online????????;1;2021-12-20 23:25:08
Hanin Hanania;background virtual tdk bisa digunakan di hp sy, jika d operasikan bersamaan dg apl lain jadinya off cam jd gabisa multi use;3;2021-12-20 22:51:16
sudjadi jafarsholeh;Masih jaranng gunakan Zoom;4;2021-12-20 22:17:47
Oey Ridzone;APK ini mempermudah saya dan sangat membantu saya dalam hal meet up untuk berkomunikasi dengan dosen, teman,dan kerabat.;5;2021-12-20 18:58:10
Sans Gaming;Saya Masih Bingung kenapa participate gk bisa mendengar suara screen;1;2021-12-20 18:55:40
Ida Rosidah;Mantap;5;2021-12-20 17:21:51
Daniel Tanone;Pengalaman selalu aktif fa;5;2021-12-20 15:58:52
Lestari Yanto;Wokeee min;5;2021-12-20 15:56:10
Seniman Urutsewu;Berhati hati hati akan lebih baik.;5;2021-12-20 14:57:11
Valencia Isabell;?????? ???????? ?????????? ?????? ?????????? ??????????????????????,?????????????? ?????? ?????????? ?????????????????? ???????????? (??-);5;2021-12-20 14:10:56
Sudibyo Sudibyo;Ok;3;2021-12-20 14:08:36
Fitri Fitri;Bagus;5;2021-12-20 14:07:44
Ferdi Kanivan;Memudah sekali;5;2021-12-20 14:02:56
Julia Eva;??????????????????????????;5;2021-12-20 12:34:38
Rama Zizi;Hari ini saya ingin menginstall tetapi sudah beberapa kali saya menunggu 100 % tetapi disini selalu terulang ulang lagi dari awal. Padahal saya hari ini mau workshop dari kelas saya. Sekarang saya tertunda . Mohon kepada pihak zoom untuk segera diperbaiki.;1;2021-12-20 12:26:57
IKHSAN ARSYA;Gw gak suka karna dapet tugas mulu setiap buka zoom;1;2021-12-20 10:13:03
Adzra Qomarullah;Suka sih bikin kita bisa belajar lagi;5;2021-12-20 09:55:25
Ketut Widiasrini;a,07;4;2021-12-20 09:18:20
Sipitu Ama;Buruk;1;2021-12-20 08:36:18
INDRA GAMING;Mantap;5;2021-12-20 08:10:42
Marlan Dabukke;Lumayan;3;2021-12-20 08:01:55
Muhammad Syamsi Hawari;GA BISA DI DOWNLOAD LAGI PAYAH;4;2021-12-20 07:59:43
Rose;Baik sekali;4;2021-12-20 07:56:29
Sulki Rasfiandi;tes tes...;4;2021-12-20 07:52:43
Dedeh Mulyati;Kenapa saya tidak bisa download zoom meeting ini ya,udh selesai d instal malah kembali lg gk bs d instal;1;2021-12-20 07:21:41
Lina Marlina;Herbalife memang keren;5;2021-12-20 07:17:14
Muhammad Luthfi;Ium;5;2021-12-20 07:13:05
miswan pai;Mantap sangat membantu;3;2021-12-20 07:08:04
Jansnolin Paendong;Bagus;5;2021-12-20 06:29:57
Tri Heru Prihadi;Good;4;2021-12-20 06:13:06
Wawan Wawan;Pp;5;2021-12-20 06:11:05
Hsr Ridwan;good;5;2021-12-20 05:52:28
Nugroho Tyo;Oooooookkkk;5;2021-12-20 05:31:45
Herti Madhari;Aplikasi sangat bagusssssssss sekalii sangat membantu saat belajar saya mohon agar zoom saya bisa di upgrade lagi agar saya bisa belajar lewat aplikasi ini .;5;2021-12-20 05:06:28
Yuzhu Chan;Z.izd sjc tLS;2;2021-12-20 04:08:34
Muh Rizal Rumatoras;Ok;5;2021-12-20 03:06:27
Iman Stones;Mudah diakses;5;2021-12-20 03:05:41
Raihan Muhammad;ZOOM MEMANG APLIKASI YANG HARUS PATUT DIBERI BINTANG 00,1 BINTANG KARENA SETIAP AKU MASUK ZOOM KENAPA MICROFON TETAP NYALA PADAHAL SEBELUMNYA SUDAH DIMATIKAN DAN SAAT SAYA ZOOM DI KAMAR DAN OTOMATIS KEBUKA KAMERA SAYA DAN SAYA MALU KANERA KELIHATAN AURAT YANG HARUS DIJAGA PLS GOOGLE MUSNAHKAN DAN TUKARKAN JADI GOOGLE MEET DAN SAAT UPDATE MALAHAN SEMAKIN JELEK DARI SEBELUMNYA JADI MOHON UNTUK GURU ATAU SIAPAPUN TOLONG PAKAI GOOGLE MEET;1;2021-12-20 02:51:50
Agus Setiawan;God app;5;2021-12-20 02:29:27
BakaTupe !;Login aja ribet ajg. Aplikasi gak jelas;1;2021-12-20 02:14:17
Suyit No;Bagua;5;2021-12-20 02:14:00
LILIK SUMARNI;Apej;5;2021-12-20 02:08:40
veronika bessi;Apk zoom bagus tapi gw gk bisa davtar;4;2021-12-20 02:03:57
Alamin Onggi;Mantap.;5;2021-12-20 01:55:29
Mikha;Pusing zoom trs tiap hari;1;2021-12-20 01:52:04
Kaonak Yems;Sangat bagus;1;2021-12-20 01:45:35
Game School;Jelek;1;2021-12-20 01:39:16
Bayu Putra;Selama ini bagus aplikasinya.;5;2021-12-20 01:37:25
Fahmi Siregar;Baru coba sdr2 dmnpun berada;5;2021-12-20 01:25:02
Diah paud paud;Ini mantap ajeng;5;2021-12-20 01:24:52
Yusnita Bpd;Bagus;5;2021-12-20 01:23:13
lava kiri;Bagus membantu banget;5;2021-12-20 00:45:56
Hidayatul Abdi;Gak bisa background;1;2021-12-20 00:41:53
Juliana Sekontina;Sangat bagus??;3;2021-12-20 00:37:16
Asep Jimie Irawan purwanto;Bagus sekali buat acara rapat penting di masa pandemi;5;2021-12-20 00:35:45
Pri Supriatna;Belum bisa di download;5;2021-12-20 00:32:11
hasanboy88;Game ini bagus banget;5;2021-12-20 00:27:12
lazis wahdah kaltara;Oke;5;2021-12-20 00:23:58
Fakhri Yusuf;Susah kali join dari browser;2;2021-12-20 00:19:02
edi sumarly;Penting komunikasi kesemua relasi;1;2021-12-20 00:02:29
Deri Muhammad Boy;top;4;2021-12-19 23:43:32
Ikhwan Abu Khadijah;amazing;5;2021-12-19 23:24:23
Jhonson Sitorus;Bagus Kok??;5;2021-12-19 23:17:08
ahdin aulia;waww bagus banget loh kalian harus dowlod;5;2021-12-19 22:44:35
Masni Niarti;Amazing;5;2021-12-19 22:27:57
Bambang Aris Suyadi;oke;5;2021-12-19 22:05:01
triantoro jonathan;Sangat membantu;5;2021-12-19 21:25:59
Abd Tauhid;??;5;2021-12-19 21:19:53
Aek 21;Aplikasinya Keren, Dan Memudahkan Untuk Melakukan Pertemuan Secara Online, Tapi Please Dong Kasih Tombol Latar Belakang Di Zoom Android Waktu Pertemuan Harus pakai Laptop Dulu Dan Kouta Jadi Boros, Sekali Lagi Tolong Yak Kasih Menu Latar Belakang Di Zoom Versi Android, Terimakasih :);5;2021-12-19 19:21:14
Siska Darwis;Sukak;5;2021-12-19 16:27:39
Indra Fasca Purba;Okee;5;2021-12-19 16:21:33
bambang irawan;Sangat membantu;5;2021-12-19 15:01:02
Zakky Wicaksono;HeNkEr VViBu tZy ????;5;2021-12-19 14:42:24
Vera;kalo telpon masuk suara langsung jadi terdengar kecil. jadi harus keluar dulu;4;2021-12-19 14:38:53
seafri septionus lim;Helpful, thanx;5;2021-12-19 14:08:19
Brue ckeht;virtual backround gak bisa;2;2021-12-19 13:25:16
Erwan Saputra;Baik sekali;5;2021-12-19 12:58:35
Margaretha Dyah;Terimakasih saya jadi visa sekolah online;5;2021-12-19 12:49:50
Bilyam Barenk;Bilex pace baingkete;5;2021-12-19 12:45:00
Asep Supriatna;Gaspol bos;5;2021-12-19 12:22:18
Zuli Zuli;Afikk;5;2021-12-19 12:13:35
Herlita rita;Good..??;5;2021-12-19 12:02:56
Christi Yordana;Haikamu;5;2021-12-19 11:45:15
Wawas Budiantoro;Terimakasih??;5;2021-12-19 11:11:54
Zefanya Aprilio;Zoom meeting ibadah GPdl Kota Wisata;5;2021-12-19 10:52:40
Yetti Purba;Bagus;5;2021-12-19 10:29:49
Moses Hadi surya;Ya ndak tau tanya ko sama saya;1;2021-12-19 10:20:46
Ary bengoe;Sangat bagus......;5;2021-12-19 10:03:17
INSAN CITA NEWS ICN;Aplikasi terbaik yang saya pernah temukan;5;2021-12-19 09:58:05
Dwi Astuti;jelek banget zoom nya !!!!!!!!!!!!!tapi boong Ong zoom nya bagus banget??????????????????????????;5;2021-12-19 09:45:12
AsmarUndipa Makassar Hadi. Sinaga;Bagus sangat membantu saat kuliah online;5;2021-12-19 09:25:59
Cukan tomagola;Aplikasi ini mantap;5;2021-12-19 08:44:18
agusta demmarua;virtual meeting;5;2021-12-19 05:54:03
Mafa Syaqil;Gk tau;4;2021-12-19 05:29:51
Enjelita putri Valensya;Bagus;5;2021-12-19 05:27:39
Aisyah Sultan;Sangat membantu;1;2021-12-19 05:26:26
Plantera Lol;Gk bisa download;1;2021-12-19 05:09:13
Darlie Akbar;yf;3;2021-12-19 04:45:47
Jhon's Chanel;Mantap;5;2021-12-19 03:23:22
shofifa alya labibah;Gak bisa di download;2;2021-12-19 02:59:54
Yassin Al Fadani;Cara merubah ke bhs indonesia gmn broo..;5;2021-12-19 02:58:27
Angela Nathalie Wibisono;Siap baguss;5;2021-12-19 02:45:27
Zainia Kamiel;Oke;5;2021-12-19 02:35:24
Elfian;Very usefull;5;2021-12-19 00:56:21
Nurhafsa Rahmi;goog;5;2021-12-19 00:56:06
Akbar Akbar;Siip;5;2021-12-19 00:54:36
Marlina Lina;Ok;4;2021-12-19 00:39:57
lukman novita;Good;5;2021-12-19 00:38:33
Dwi yuli Anggraini;Agak kecewa klw virtual background hanya bisa dipake oleh hp tertentu..;3;2021-12-19 00:32:33
Susani Marsyah;Wow;5;2021-12-18 23:07:25
Saenab Samad;Okee Tapi punya batas waktu pemakaian;5;2021-12-18 22:52:51
Oya Sudirman;Aa;5;2021-12-18 22:44:42
Nabila Harliadi;Good Lah;5;2021-12-18 22:29:05
Djaridin Nento;Kehidupan ini sangat ditentukan oleh petunjuk n hidayah dari Allah Swt, i'Allah kita semua termasuk dlm bimbingan n tuntunaNya dlm mengarungi kehidupan di masa Yad, amien YRA;5;2021-12-18 22:01:55
Harman Mush'ab;Mantap;5;2021-12-18 13:46:01
MUHAMMAD RIZAL;Best video conference ever;5;2021-12-18 13:42:29
best viralfunnymoment;Sangat bermanfaat;5;2021-12-18 13:25:13
saman alfarizi;Saya tertarik dengan aplikasi zoom;3;2021-12-18 12:58:12
Yunita Ramadhani;Bagus banget apapilakasi ini;5;2021-12-18 12:56:16
KholifahHolip Holip;????;5;2021-12-18 12:48:20
Budi Kdi;Good;4;2021-12-18 12:32:15
Firly Salsa Nadhifa;Manatpp;4;2021-12-18 12:08:30
Suwardi 234;Bagus ,oke;5;2021-12-18 12:05:51
Sebastian Hanu;good;5;2021-12-18 11:51:07
Ipit Blues;Assalamualaikum warahmatullahi wa barakattu;5;2021-12-18 11:33:12
Oke Oko;Sangat mudah untuk digunakan sebagai alat bantu komunikasi;5;2021-12-18 11:30:18
eko wijaya;????;5;2021-12-18 11:23:48
Giaa Gia;Maaf saya kasih bintang dua karena pas saya lagi zoom tiba tiba kamera nya mati jadi saya langsung di tegur Sama guru sampe aku ke sekolah dasar di Indonesia banyak aplikasi yg jelek harus di perbaikin lagi ok;2;2021-12-18 10:46:45
PRANATA AGRIAWAN;Mantap;5;2021-12-18 10:44:12
Dewi Candra wulan;Kok saya gak bisa download ya, padahal ruang penyimpanan masih banyak banget dan mentok di 36% lalu habis itu gagal. Kenapa ya;1;2021-12-18 10:11:16
Diana Yanrie;Assalamu'alaikum good job;5;2021-12-18 09:21:28
Serlina;Kasih bintang 2 nanti kalau bagus langsung bintang 5;2;2021-12-18 09:20:43
Syamsuri Syamsuri;Sangat bgus;5;2021-12-18 09:14:44
Agus Supriyadi;Mantap;5;2021-12-18 08:51:25
Emilius Jebatu;Mantaaaaapppp;5;2021-12-18 08:48:52
Titi Rahayu;Zoom meeting sangat membantu dlm kegiatan online saya;5;2021-12-18 08:18:30
Arif Nurrahman;Good;5;2021-12-18 07:31:46
siti suningsih;Ko ga bisa di install ?? pdahal perlu banget;1;2021-12-18 07:24:00
Rahma Paramita;Bagus;2;2021-12-18 06:56:01
Fitri Rhiza;Bisa membuat sekolah;5;2021-12-18 06:51:32
Dalil Mahmud;Zoom diabad 21 sudah menjadi kebutuhan dalam berbagai aspek hidup dan kehidupan,jika tidak mengenal ini kita ketinggalan jauh;5;2021-12-18 06:50:10
Reni Nuraeni7;lumayan;3;2021-12-18 06:33:25
Toni Agustin;3 y;2;2021-12-18 06:04:50
youtube mery Chen 77;Sangat membantu;4;2021-12-18 05:55:17
Pance Tobing;Good;5;2021-12-18 05:14:17
Felmina Bulla07;Saya kasih 5 Bingtang???? Saya bangga dengan aplikasi zoom. Karena pada saat pandemi seperti sekarang, Puji Tuhan saya masih bisa kuliah yang walaupun itu secara daring..;5;2021-12-18 05:08:59
Nandang Nandang;Bagus sekali, bisa meeting jarak jauh tanpa kendala, kecuali signal buruk.;5;2021-12-18 05:08:34
Joel Wanda;Agak lambat;3;2021-12-18 05:02:49
Eliyana Yana;Ah~ Jan tanya saya ah~;5;2021-12-18 05:02:05
Tri T. Pramono;Dg fasilitas zoom sangat membantu dlm meeting jarak jauh;5;2021-12-18 04:24:52
arief samudin;Mantap;5;2021-12-18 03:17:09
Robbi Arbil, S.T.;Amazing!;5;2021-12-18 02:55:58
Orion Yosef.S;Guruku pasti bangga;5;2021-12-18 02:53:52
Napis Kurtubi;Bagus dan bermanfaat;5;2021-12-18 02:53:27
Emma Yuliane;Bagussssssssssss bangettttttt;5;2021-12-18 02:44:33
silsy Febrina;Kerenn bangett;5;2021-12-18 02:35:16
Priana Priana;WAAAAAAAAAA LAGI BURU BURU!!!!!! PAKETWN NYA;5;2021-12-18 02:02:36
rahmat hartanto;Gud la;5;2021-12-18 01:55:58
kulambaro gampong;Bagus;4;2021-12-18 01:49:39
Verliana Febriyanti;Lebih paham sama materi yg disampaikan:);1;2021-12-18 01:35:07
Edhy Jun;Nice apps;5;2021-12-18 01:23:38
Sujarwo Kartowiryo;Siap;5;2021-12-18 01:18:21
Dani Mustika;klo udh buka aplikasi ini keluar masuk keluar masuk kok bisa gini gitu loh tolong di perbaiki ya jelekkkkkkkkkkkkkkkjjkjkkkkkkkkkkklllkkkkkkjkkkhklkkki yg liat bawah bodo????????????????????????????????????????????????????????????????????????????????????;1;2021-12-18 01:16:56
Sword Master;Gara² kuliah online begini mulu nih,pertama gk ada sinyal,trus gk ad fitur virtual background,gajelas dh orang kuliah berasa kuliah-kuliahan;2;2021-12-18 01:04:41
Sri Yani;Ok;5;2021-12-18 00:27:19
Dewa Ayu;Agak macet;5;2021-12-18 00:27:15
Rinaldo Maharditama;Agak kecewa karena Zoom ternyata ngga bisa virtual background di smartphone low end, mudah2an bisa dipertimbangkan untuk support di semua smartphone;2;2021-12-18 00:15:22
ALFAR GEMING _;Membantu belajar;5;2021-12-18 00:08:26
Alam Fadilah;Virtual background for android user please;5;2021-12-18 00:07:54
Nurdiyanti Yanti;Oke tmbh lebih baik;5;2021-12-17 23:50:05
Pempek Leman jogja;Siiippp;5;2021-12-17 23:47:51
Mikhael Orlando Sangondo;Nice;5;2021-12-17 23:41:10
kornelis tuwilay;Cukup membantu ??????????;5;2021-12-17 23:40:29
Cahya kunn;Mantap;5;2021-12-17 23:08:53
HARIMAU NUSANTARA;Good apk;5;2021-12-17 23:08:34
Hesti Martani;Ok;5;2021-12-17 22:11:29
Mbocah Lulo;gooodddd;5;2021-12-17 20:44:00
Chem usman Kem;Mudah2 ke depan nya apl zoom lbh bagus;5;2021-12-17 18:57:37
Angela Orchideous;Tidak dapat di install;1;2021-12-17 16:27:34
NARTI;Ok;5;2021-12-17 15:53:55
Rani Putri Nurjulia;Lumayan cmn kamerany aj burem,, smgga kedpnya kualitas lebih bagus lg.;4;2021-12-17 15:17:34
Juliati Santa;Saya harap bisa menggunakan background di zoom Cloud meetings ini??;3;2021-12-17 14:38:01
Heri Lim;Tambah mantep;5;2021-12-17 14:36:39
Yan Muhammad Sodhiq;Di hp redmi note 8 saya ga bisa pasang background;1;2021-12-17 14:34:26
irwandi wandi;Bagus;5;2021-12-17 14:19:32
Azzan Sopian;Kemudahan dalam berkomunikasi;5;2021-12-17 13:57:05
enny ivo kevin;Sangat membantu dlm menambah ilmu pengetahuan dlm situasi pendemi saat ini;5;2021-12-17 13:49:45
M. Syamsul Hadi;ok;5;2021-12-17 13:23:07
Nur Hamidatus Zahrah;Terimah kasih..;3;2021-12-17 13:16:48
Yadi Suryadi;Good;4;2021-12-17 12:59:31
Agung Sawur;APK NYA BGS BANGET TP AGAK KECEWA KARNA DONLOAD NYA LAMA BNGT SUMPAH;4;2021-12-17 12:47:10
Kim Rubyo23;Aaaaaa zoom apa ini masa pas daftar kok gak bis?!. Pls lah aku mau make loh, zoom nya plss perbaiki ok??;5;2021-12-17 12:35:02
Wenseslaus Monemnasi;Saya senang buka zoom hanya terkadang saya lagi sibuk dengan tugas pekerjaan saya.;1;2021-12-17 12:20:44
Awang didan;Biasa saja;5;2021-12-17 12:19:40
PT. BERITA ISTANA NEGARA;Ok;5;2021-12-17 12:10:25
Suci nur Azizah;BAGUSSSSSSSSS!!!!!!!!!!;5;2021-12-17 11:22:20
Tris Sukma Rantika;Saya senanh degan zoom ini bisa menambah ilmu saya yg cetek di bidang pertanian dan yg lain ya .;4;2021-12-17 11:14:54
Heni Theresia;Zoom meting bagus banget deh;5;2021-12-17 10:35:40
Eko Budi;No got;1;2021-12-17 10:25:44
GoodMedia TV;Mantap jiwa;5;2021-12-17 09:59:37
ZAINUL ARIFIN;Siipp;5;2021-12-17 09:38:26
Tirto Raharjo;Good;5;2021-12-17 09:38:09
edek bae;Mantap ????????;5;2021-12-17 09:24:43
sovia dewi;sangat2 bermanfaat bagi saya;5;2021-12-17 09:03:58
Hotma Rosdiana;bagus aplikasinya keren;5;2021-12-17 08:56:23
Ga S;??;5;2021-12-17 08:47:19
Shanum Kono;Tolong d bantu kenapa zoom saya tidak ada tombol virtual Background;3;2021-12-17 08:31:19
musa al ashari;good;5;2021-12-17 08:29:55
Dian Diana;Good perform????;5;2021-12-17 08:18:13
Galang Dinda;Apli kasi ini sangat tidak berman faat karena saya tidak suka zoom;5;2021-12-17 08:00:34
yovie paulina;Mantap;5;2021-12-17 07:59:57
Sapto Purnomo;pada balik.Harap tinggalkan paket di?? depan pintu. Terima kasih,,,,,, mall,, l,,,,,,,,,,,,,,,,,,,,,,,;1;2021-12-17 07:52:01
Nikopiler Lertnias;Ai like;4;2021-12-17 07:43:46
HISYAM ARZHAVIN RAMDHANI;Device zoom just buffering;1;2021-12-17 07:30:01
zian hikmah mulyana;Yy;4;2021-12-17 07:17:36
Aurel Hafizhah;??;5;2021-12-17 07:16:08
Hery Hery;Suip;5;2021-12-17 07:08:49
Hj.yurni Karim;Jelas, operasionalnya;4;2021-12-17 06:45:49
Duwi Nitho;gk ada gambarnya;1;2021-12-17 06:40:41
Ida Heryanti Yanti;Bagus kaya babi aplikasi jelek;1;2021-12-17 06:40:15
Ika Zeng;Sangat membantu;5;2021-12-17 06:35:41
Jihan Zanetta;Kenapa ya, kalo HP merek Xiomi Redmi 9A ga bisa pake baground :( , tolong dong, di uptade ke semua merek HP, Tablet, laptop, komputer semuaa, biar bisa pake baground;4;2021-12-17 06:33:33
rohalya melcy patandean;Boleh boleh;5;2021-12-17 06:29:43
Markus B Hamonangan;Ayo dong cepat;5;2021-12-17 05:54:32
Ashilla Raia;Bagus!!!!!;5;2021-12-17 05:37:47
Aisyah Kaffah;Wowww;5;2021-12-17 05:18:00
Suka kobebak;Mencoba;3;2021-12-17 04:14:38
Meyti Meyti;Bagus sekali;4;2021-12-17 04:00:11
Cut Fahira;Aplikasi ngerepotin,nggak guna,nunda amsa santai,puck yu zoom??;1;2021-12-17 03:56:00
Bowo Susilo2011;Top;5;2021-12-17 03:43:15
Su Lardi;Mengenal tapi belum terbiasa;5;2021-12-17 03:39:19
Suhendhy Achmad;Lumayan bagus;5;2021-12-17 02:14:53
SURYA WIRAWAN;Top lah...!!;5;2021-12-17 02:10:11
ANJO BRILHANTE;Terbaik;5;2021-12-17 02:09:21
Supri Yanto;bagus sekali;5;2021-12-17 01:46:08
Vaninda Ayu;Aplikasi nya bagus bisa untuk sekolah online dan orang banyak;5;2021-12-17 01:44:46
Abdur Rosyid;Bintang satu soalnya selalu bikin ortu marah karena jam 8 belom masuk zoom padahal mulai zoomnya jam 9;1;2021-12-17 01:22:15
Ammar Abdurrahman;Bosenin banget aplikasi nya tapi zoom ini menyebabkan penyakit zoom fertigo;1;2021-12-17 01:09:39
Herry Sulianto;mm,,;1;2021-12-17 01:06:46
Muhamad isa Akbar;Btuh perbaikan di download susah;1;2021-12-17 01:06:17
24_Farid Akbar Mudatsir;oke;4;2021-12-17 00:43:33
Suwandi Wandi;mantap;5;2021-12-17 00:39:49
Ranti Hafsyah;sukaaa;4;2021-12-17 00:36:35
Yono 021276;Saya kasih 2 bintang karna pas sudah masuk Zoom lagi enaknya Zoom kan lalu tiba-tiba keluar sendiri dari Zoom terus seperti itu,Guru saya terus menegur saya untuk tidak keluar dari Zoom saat belajar jadi ketinggalan deh belajarnya.Jadi mohon Zoom Mettingnya diperbaiki ya kalau sudah bisa.saya kasih nanti 5bintang.Sampai jumpa ingatnya.;2;2021-12-17 00:24:56
Fazyy NotFazyy;Mohon hapus Apk ini males Gw tiap hari Zoom mlu anj;1;2021-12-17 00:20:23
nayla Yani;Aplikasi yang bagus;5;2021-12-17 00:17:03
iam ssa23;Bagus;5;2021-12-16 23:49:12
Ratna Ikasari;Saya pengguna zoom;5;2021-12-16 21:12:06
Maman supriatna;Aplikasi keren Dan sangat bagus sekali.;5;2021-12-16 20:14:10
KRISTIAN HUDI;Mantull..;1;2021-12-16 19:21:47
M Syahril;Mantap;5;2021-12-16 17:40:00
Vel Student;Gg;5;2021-12-16 15:19:07
Sayid Qutub Official;Ok;5;2021-12-16 14:50:43
Meina Rinawati;Bagus.. Sangat membantu;4;2021-12-16 14:48:41
sira judin;Mantap;5;2021-12-16 14:41:21
paulina william;Good;5;2021-12-16 14:03:21
Win Arto;??????????;5;2021-12-16 13:47:33
Janssen Tjong;Dengan Zoom, saya dapat belajar daring dengan lebih baik walau kadang jaringannya agak jelek. Tapi saya tetap senang dengan hasilnya. Terima kasih kepada developer Zoom yang telah membuat aplikasi yang sangat bermanfaat di era pandemi COVID-19 ini. ?????;5;2021-12-16 13:39:22
DREEAS;Nice;5;2021-12-16 12:58:58
Noer Hidajati;Mengikuti ceramah dan doa bersama dg SMKN 1 Batu yg sering kita lakukan;5;2021-12-16 12:54:03
Titin Sugiarsih;Mantap;5;2021-12-16 12:47:04
Ummu Syahidah Official;Sangat membantu dalam proses belajar mengajar dan banyak sekali manfaat dari aplikasi ini..;5;2021-12-16 12:44:49
