userName,content,score,at
itsme aul,"Setelah di update kok malah ga bisa masuk link gmeetnya, aneh.",1,2022-04-02 02:49:59
Mega Novianti,"Jelek banget ini.......................................................................................................................,....,.............................................................................................................................................................................................................................................................................................................................. Pi boong aplikasi ini bagus banget loohh",5,2022-04-02 02:33:25
Muhammad Sholahuddin,Yang keluar masuk gmeetnya silahkan perbarui emailnya saja cukup,5,2022-04-02 02:14:35
Bowo Sukodono,gabisa dibuka sama sekali lngsng keluar,1,2022-04-02 00:27:28
Oppo A57,Tifak bisa di buka selalu keluar sndiri,1,2022-04-01 23:14:56
Sarce Mangero,Sangat buruk saat digunakan keluar sendiri,1,2022-04-01 15:27:23
Iwan Irawan,Ok,5,2022-04-01 14:34:31
athira zalsabilah,"mohon maaf sebelumnya, saya sdh download apknya tapi tidak bisa terbuka dan keluar sendiri🙏🙏",1,2022-04-01 14:28:39
Wahdan Greget tinampi,Yang gak bisa hp nya kentang :VV,5,2022-04-01 14:21:01
Nadhifah Dwi M,Parah ga bisa kebuka sama sekali..,1,2022-04-01 11:48:15
Budi Utomo,Keluar sendiri,1,2022-04-01 09:09:16
Wulan Ramadhani,"Kayanya user ku yang di blok sama dosen soalnya cuma dosen ini meet ku pasti eror yang lain aman"" aja kok",5,2022-04-01 08:29:10
Blasius Lamba,Yyu,1,2022-04-01 06:51:31
Gustami Arifin,Aplikasi yg sangat memabantu saatt pandemi.. klo ada trening clas dari kerjaan.. kreen,5,2022-04-01 06:09:10
Rizal Ismail,Bagus,5,2022-04-01 04:18:48
CEVIN TRISONAGUST SIMANJUNTAK,aplikasinya bisa belajar bersama guru atau murid.. keren sekali👍😀,5,2022-04-01 04:06:56
erwin hardianto,Gak bisa masuk app gak guna sama sekali,1,2022-04-01 02:31:18
Yumna kayana wuni Puspitasari,BagusssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssBagusssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssBagusssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssBagusssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,5,2022-04-01 01:39:07
Alfathrina M,"Gabisa dibuka, aneh",1,2022-04-01 01:14:54
Nunik Setyani,"Ga bisa di buka, mental2 mulu...",1,2022-04-01 00:23:12
Syarifudin Fudin,Bagus,5,2022-03-31 23:15:24
Bledh Bledh,"Sering keluar sendiri, dasae yahudi",1,2022-03-31 14:39:14
Dz faraz Faraz,Bagus,5,2022-03-31 14:37:33
Suryani Aja,gak bisa masuk padahal saya besok ada zoom payah deh:),1,2022-03-31 13:06:11
Bima arif wicaksono,Gk bisa dibuka,1,2022-03-31 13:03:23
Razita Afinna,Min tolong dong kenapa habis download aplikasi ga bisa dibuka... ga bisa dipake google meet nya... kasihan anak saya ga bisa google meet sama bu gurunya... tolong dong itu kenapa ya bu/bang min ga bisa kebuka atau masuk untuk bergabung setelah dibagikan link sama bu gurunya..kasih bintang 1 biar ada solusi...,1,2022-03-31 12:35:57
Haafid Amalioadyori,Ini sangat bagus wajib di donglod dapat bintang ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5,2022-03-31 12:30:24
Muhni Ghofar,Organisasi,5,2022-03-31 11:42:46
Cepot Camps,Good,5,2022-03-31 11:38:04
Rizal123 Rizal,Ok,5,2022-03-31 10:58:47
channel anda,Bagus,5,2022-03-31 08:04:18
Resta Vicky fauzi,Buruk,1,2022-03-31 07:34:09
Yuli Fitriyani,Kacauuuuu,1,2022-03-31 07:25:47
Moch Yogi,🗿ngntd,1,2022-03-31 07:21:21
Syarif,Top,3,2022-03-31 07:07:14
Alya,"Tidk bisa masuk ke dlm apk. Kepada pihak dev tolong segera perbaiki masalahny, sya tiap mau pake ga bisa ters",1,2022-03-31 06:49:58
Artkeyza Sinaga,Aplikasi force close,1,2022-03-31 06:28:28
Newrulez Zone,updatenya setahun terlalu berat ini aplikasi,1,2022-03-31 06:19:29
Yayat Sutaryat,Gak bisa di buka,1,2022-03-31 06:09:35
Hadi Bashrofsyah,Payah aplikasinya tidak bisa di pake,1,2022-03-31 05:55:55
Syaylani Mci,Ga bagus banget saya baru ngintai mau join ga bisa malah keluar lagi saya lagi butuh buat zoom mau ulangan lagi,1,2022-03-31 05:21:17
Rudi Wijaya,"Kenapa suara sy tidak bisa terdengar saat rapat? padahal akses izin udh diaktifkan semua masih aja belum bisa, udh di instal ulang update ulang hapus data tetapi aja gak bisa",1,2022-03-31 03:43:19
Joveline Keiko,"Aplikasinya bagus sih. Tapi terkadang suka putus putus, dan ga bisa ganti background.. Kenapa ya ada yg tau caranya? Karna hp temen saya bisa ganti background :) padahal udah update",3,2022-03-31 03:22:43
Muhamad Rizki Maulana,Saya kecewa apk ini tidak bisa di buka dan kalo bisa sering keluar sendiri terus tidak bisa di buka lagi sangat menghambat sekali ketika saya lagi kuliah tiba tiba apk nya keluraa sendiri saya jdi sering kena tegur😌,1,2022-03-31 03:17:21
Fr Cry,Lah koq keluar sendiri kalo kaya gini saya tidak bisa ngerjakan ujian,1,2022-03-31 02:13:55
Bumbellbe 123,"Buat teman-teman yang mempunyai kendala pada saat login, silahkan masuk lewat Gmail, kemudian klik rapat setelah itu masukan kode pertemuan. Terimakasih.",1,2022-03-31 01:24:52
Andi Perdana,Update yang makin buruk,1,2022-03-30 23:52:58
nenk_ Sri kasih,bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!,5,2022-03-30 23:51:47
Herma Putri,Apk nya Eror!!!!!!,1,2022-03-30 15:54:59
Yudiswara Saman,Rasa ingin tau tentang google meet,5,2022-03-30 15:54:50
Undang Solihin,Terimakasih Google. ... ?,5,2022-03-30 15:14:30
Hurrotun Nayyiroh,Kok gk bisa dibuka ya kak google meetnya,5,2022-03-30 15:02:29
aditwira Marga,Mantap,5,2022-03-30 14:10:55
Deandazhara,Kita bisa ketemu bareng teman kita tapi saat join itu erorr,5,2022-03-30 13:46:39
Yazid Alwi,Kenapa kok gak bisa di buka ya,1,2022-03-30 13:18:47
Firdan Syahdan,"Gak bisa di buka, malah keluar otomatis",1,2022-03-30 13:07:16
Night,fc trus kntl anjg,1,2022-03-30 13:04:13
muklis maulana,Okelah,4,2022-03-30 13:03:48
Zabrina Afnan Trihanita Putri,Knp habis dibuka trs langsung ke keluar 😭,1,2022-03-30 12:59:08
Cherin Claudia,"Berkali"" buka app ini malah gk bisa kebuka app nya... padahal sinyal bagus memori juga gk penuh",1,2022-03-30 12:54:25
Yuni Yikwa,Sangat bagus,5,2022-03-30 12:46:39
Rahmat Dwi Basuki,SANGAT MENGECEWAKAN !!,1,2022-03-30 12:14:07
Demeynicha Syarrah Murti Pratama,👍,5,2022-03-30 12:13:20
Juna Prata,"Ada yg bisa kasih penjelasan kesaya,,,,,,pas udh dwonlod gak bisa kebuka",2,2022-03-30 11:52:44
Zein Zach,What's happening g meet? Why mine kept quit by itself? Unless I opened it on ipad... Please fix it...,1,2022-03-30 11:45:35
Ester Dewi,"Sangat Canggih Aplikasi MeetNya ,Makasih banget lho🙏",5,2022-03-30 11:44:07
Juan ferta Waas,"Halo semuanya🤗. Saya mau bertanya?kenapa aplikasi google meet ini tidak bisa di buka!😡 padahal saya udah unistal/hapus memori, tetapi sama aja ya?!😑 tolong di perbaiki soalnya banyak pengguna aplikasi meet ini yang sangat perlu untuk melakukan kerja atau belajar. Kami semua ingin sekali menggunakan aplikasi ini, jadi kami mohon secepatnya perbaiki aplikasi ini yang ada masalahnya. Meet i need you😔.... please help me. (Menunggu respon balik).....",3,2022-03-30 11:29:52
Bangun Prajitno,Jj,5,2022-03-30 11:24:21
Niar Halawa,Kok GX bisa d download ya 😢,2,2022-03-30 10:39:09
Dhaimatus Sholehah,Sippp,1,2022-03-30 10:25:03
mustafa akbar,Aneh aplikasi nyaa,1,2022-03-30 08:15:54
Nikmatul Lutfah,Anjirrrr maksud loh bikin aplikasi gak bisa dibuka itu apa heeeeee,1,2022-03-30 07:58:59
Agus Setyono,Good,5,2022-03-30 07:37:58
Izzatunnisa Azzahra,Gabisa digunakan efeknya,1,2022-03-30 07:04:19
Eko Dwi,Kenapa ya meet nya nggak bisa dibuka? Ada saran?,1,2022-03-30 06:46:27
RUHAMAH 1970,Sangat membantu dalam pembelajaran online.. Mohon dipermudah utk membuka laman Google Meet..sy memakai Google Meet Sudah lama kenapa tiba-tiba Google Meet tidak bisa digunakan untuk keperluan rapat dengan orang lain.................. Kenapa untuk download aplikasi Google Meet susah dibuka.....,5,2022-03-30 06:33:32
Nanda Alfina,Butut,1,2022-03-30 06:23:28
Ismi Luthfiyyanah,"Udah 3 Minggu apk nya ga bener, suara saya tidak terdengar sama peserta lain. Disaat dosen absen atau bertanya tentang tugas jadi tidak bisa terdengar. Kecewa bgt, tolong perbaiki karena saya masih sangat membutuhkan media ini.",2,2022-03-30 05:33:45
rahma Ummu'Aisyah,"Tidak bisa dipakai aplikasi ny, mohon kerjasamanya",1,2022-03-30 05:27:55
deliana mujaen,saya amat sangat minta tolong di benerin sistem nya ini aplikasi keluar sendri dan gabisa masuk sama sekali saya sudah meng instal apk ini 3 kali tetep tidak bisa. saya jadi tidak bisa mengikuti pembelajaran dari tolong segera di perbaiki ya terimakasih,1,2022-03-30 03:54:05
Alfiqhi Urip,Aplikasi apa ni tdk bisa masuk room hapus saja dari Play Stor ngaguna,1,2022-03-30 03:27:45
Zikri Saputra,Lagi meet tiba2 suruh apdet,1,2022-03-30 03:06:49
Hastati,Sangat baik dipakai untuk meeting,5,2022-03-30 02:40:45
Sidiq Umaro,"Ngebug, udh dipencet berapa kali buat hidupin mic malah ga bisa""",1,2022-03-30 01:46:35
indra wandi,Ok,5,2022-03-30 01:22:03
Vina Revina,Eror,1,2022-03-30 01:00:18
21. Mutiara Nur Hikmah Larasati,Kok aplikasinya mau aku buka langsung keluar lagi ya? ini kenapa?,1,2022-03-30 00:49:54
Rezty Zalza Putry,Ga bisa kebuka d hp gw,1,2022-03-30 00:45:55
risyad gwen,Ok,5,2022-03-30 00:32:13
Ikuinaa_ Raruchila.114,Kenapa meet nya gk bisa di tampilkan di berbagai apk?,4,2022-03-29 23:53:06
Adelina Pattinaya,Tidak dapat membuka aplikasi ini,5,2022-03-29 23:34:11
22.Muhammadzukhruf Firmansyah,Good,5,2022-03-29 23:30:27
s arimukti,Gabisa didownload njir,1,2022-03-29 22:53:22
Dfanly Djumain,Mantap,5,2022-03-29 15:53:43
kadirin 03,tidak bisa di buka,1,2022-03-29 13:50:49
Elmadam Waeo,Anjyy aku bohong,5,2022-03-29 13:15:49
Hendro Hendro,Dibuka ngga bisa bossss,5,2022-03-29 13:13:36
Paulus Bangngadatu,Bagusss banget aplikasinya,5,2022-03-29 12:27:22
Wahana Mulyadi,Thx,5,2022-03-29 12:26:16
Evandiaz Akmal M _10,"Tidak bisa buka aplikasi, keluar keluar sendiri",1,2022-03-29 12:20:41
red haikal oficial,Keren deh,5,2022-03-29 11:58:00
Hafzha Nur Annisa,Gak berfungsi sama skali padahal di butuhkan 👎,1,2022-03-29 11:55:50
Ramadan Boli,App nya gk bisa Di buka,5,2022-03-29 11:10:10
Irene Ditya Michellinda,Oke,5,2022-03-29 09:04:23
Raffi Galang,Idiot apk bangsad kaga jelss ga bisa di buka anak babi,1,2022-03-29 06:21:35
Wachot Tauseef,Pas di buka aplikasi nya kenapa keluar-keluar sendiri. Plis solusinya gimana?,1,2022-03-29 06:18:47
Jamal Lulail,Nabil,5,2022-03-29 05:54:46
Daffa A.F,"emm yang punya masalah kaya mau masuk aplikasi google meet keluar senduri kalian harus buat akun masih baru kemungkinan akun google kalian udh lama makanya gabisa masuk aku juga tadi ngalamin kaya gitu juga,aku coba lah buat akun google yang baru,udh tuu selesai buatnya,itu gmeet nya harus di uninstall baru di unduh lagi, insyaallah tutor tadi berhasil",4,2022-03-29 04:44:03
Raihan Rifki,Sangat,5,2022-03-29 04:34:33
Fathur Rozaq,Gak bisa masuk,1,2022-03-29 04:26:13
Tina Agustina,Sangat membantu 👍,5,2022-03-29 03:49:51
Amelia Rahmawati,aplikasinya ngaco udah d instal berapa kli tapi tetep gk biaa d pake,1,2022-03-29 03:49:21
Helni Pratiwi,Pas mau masuk apknya malah keluar lagi2 ngk bisa masuk2 gimana aih ini jadi ketinggalan intervieu kan,1,2022-03-29 03:09:53
Triana Widayanti,Aplikasi tidak bisa dibuka,1,2022-03-29 02:53:11
arip wicaksana,Saat ini tidak bisa dibuka selalu kembali.baru download hari ini. Untuk gmeet yg sudah download kmrin2 bisa digunakan.untuk download hari ini tidak bisa dibuka slalu kembali,2,2022-03-29 02:43:47
Marcello Bryant Breadly Siregar,Keluar trs saat mau digunakan,1,2022-03-29 02:10:46
Anggun Dwika Ernasari,Kenapa keluar sendiri ya padahal sudah diberi izin beroperasi di hp,2,2022-03-29 01:50:43
nur rizki ana amelia,"kenapa dwonload google meet sekarang aplikasinya tidak bisa di buka,selalu keluar sendiri MOHON DI PERBAIKI",1,2022-03-29 01:30:47
Itaa Purnamasari,Keren,5,2022-03-29 01:17:11
RIDHO Sadewa,"Banyak bug dan suka keluar sendiri padahal kuota masih ada,penyimpanan masih 18 GB lagi",1,2022-03-29 01:14:47
Ahmed subki Masyhudi,"Aplikasi ini mengecewakan, sudah di download dan di perbaharui ketika mau di buka langsung keluar sendiri. Aneh,,",1,2022-03-29 01:14:15
Hendra Boy,Oke,5,2022-03-29 00:48:01
Maria Nursila Hadijah Mugirato,Kenapa sekarang Aplikasi ini tidak bisa dibuka??,1,2022-03-29 00:45:56
Putri Ayu Kirana,Kenapa saat diperbarui aplikasi nya jadi tidak bisa buka? Tolong segera diperbaiki karena saya harus memakai aplikasi ini untuk belajar daring!,1,2022-03-29 00:38:12
Alvin Abrar,Saya gak bisa masuk ke aplikasi tolong di fix cepat,1,2022-03-29 00:30:48
anak Ilang,Kenapa ya pas saya sudah instal tidak bisa di buka saya uinstal trs download lagi sy coba masuk lagi kok ga bisa mohon untuk di perbaiki masalah nya ya kalau sudah nanti saya kasih bintang 5,3,2022-03-29 00:20:30
Sugiyanto Klego BOYOLALI,Good 👍,5,2022-03-28 17:57:10
Yulis Risdianto,Ok,5,2022-03-28 17:38:31
Yosefina Novia Inda,"sangat bagus,untuk mengadakan pertemuan,videonya jelas",5,2022-03-28 15:20:27
Henny Anggraini,Mantap tidak bisa dibuka,4,2022-03-28 14:47:38
Ratu Permata Primadona,Kenapa saya tidak bisa membuka aplikasi nya?,1,2022-03-28 14:37:24
Kasnudin Zang nudiien,Tolong ink apk nya kok ngaa bisa di buka selalu keluar sendir,2,2022-03-28 13:59:38
Wishnu Sasongko Jati,"Sudah bagus semua, tapi kenapa suara saya tidak bisa didengar oleh orang lain?",3,2022-03-28 13:56:35
aruna zahra r.,bgs,4,2022-03-28 13:27:20
Dwi Ayu,Ini kenapa ga bisa di buka google meetnya,1,2022-03-28 13:24:45
Siti Aisah,Nice,5,2022-03-28 12:46:41
Putri Sri Mariani,Bagus banget bisa belajar walaupun hanya dirumah,5,2022-03-28 12:36:32
Rusni Hj Rus,sangat membantu,5,2022-03-28 11:24:24
Muhammad Riyan,Oi ini gimana ga bisa masuk,1,2022-03-28 10:38:37
Amanda Amelia Devi,"Aplikasinya tidak bisa dibuka,",1,2022-03-28 10:08:43
Lisbet Hutagalung,Bagus,4,2022-03-28 07:18:53
Maulana Ihsan,Gabisa dibuka,1,2022-03-28 07:03:46
Sam Dominggo,Kenapa setelah instal google meet tidak bisa buka aplikasi tersebut minta pendapatnya,5,2022-03-28 06:55:52
I Gde Arya Budiman,Mantap,5,2022-03-28 05:10:50
Darmawan Rexa,Parah baru download tidak bisa dibuka padahal lagi buru buru untuk daring.,1,2022-03-28 03:43:57
Nova Nuri,"Tolong ini kenapa ya min, ko setiap saya buka apk nya tibatiba keluar sendiri padahal kuota + jaringan full, tolong diperbaiki ya min. Masa iya besok saya ga ikut sekolah online lagi karna kendala di apk nya. Terimakasih.",1,2022-03-28 03:38:08
Muhammad Chairirasyid,"Maaf saya kasih bintang 1 karena setelah saya download aplikasi ny kok tiba tiba ke close sendiri nggak mau masuk ke dalem google meet ny, sebelum nya pas blm d riset hp nya bisa tapi kok skarang pas udh d riset hp nya malah nggk bisa ya google meet nya setiap masuk ke close keluar sendiri bgitu aja udh 3× coba sama aja 😊",1,2022-03-28 03:37:59
Hana Pertiwi,Aplikasi nya nyaman dan bagus,5,2022-03-28 03:36:19
Afrizal Noer,Ga bisa dibuka'padahal entar ada tes interview online... hadeh ga jadi kerja lagi dehh..,1,2022-03-28 03:32:46
Burhan uddin,"Kenapa apk jadi begini woyyy keluar"" terusss... Tolongg perbaiki lagi...",4,2022-03-28 03:27:38
shofia,"GBS DIBUKA PLS, HARUS HP VER 5.0 ATAS PLSSSS JD HRS PK LAPTOP TRS👎👎",1,2022-03-28 03:18:40
WAHYUNI DWI TIYA,Hallo min. Kenapa meet saya tidak bisa dibuka ya min ? Selalu keluar. Tolong dibantu ya min,3,2022-03-28 03:09:48
sadat syamil,Membantu buat sekolah,5,2022-03-28 03:01:15
Dongan Htsoit123,Sial ini aplikasi kok gak bisa di buat efeknya temen gua bisa jirbburuk. Li ini aplikasiiiiiii ⅐[cro],1,2022-03-28 02:58:07
DEDEN PD,Ok,3,2022-03-28 02:45:27
Miranda Febriyanti _FIKOM PAGI,Kok ga bisa masuk sih,1,2022-03-28 02:35:56
Faldi Ohorella019,Keren,5,2022-03-28 01:55:52
Patonah,Aplikasi tidak bisa digunakan dengan baik,1,2022-03-28 01:46:27
Indria Puspita,Ok,5,2022-03-28 01:13:53
Salsabila Sofia,Kenapa aplikasi nya gabisa dibuka udah kesekian kalinya ngistal abis tu download lg ttp gabisaaa😭😭😭,1,2022-03-28 00:40:33
Halim Mubarok,"Tidak bisa masuk ke aplikasi, selalu keluar trs",1,2022-03-28 00:24:03
Aji ABDURRAHMAN,Kenapa gak bisa di buka Kenapa kenapa kenapa Kenapa ko gini,1,2022-03-28 00:09:16
Dwi Susanto,Kumohon diperbaiki soalnya ga bisa masuk pas mau masuk ada bacaan .anda tidak dapat bergabung kepanggilan vidio ini.kumohon ya bisa masuk kalau pake hp ade gw bisa masuk google meet nya pilih kasih,1,2022-03-28 00:08:46
Surya Ratna,ok,5,2022-03-28 00:00:08
dedeh patimah,Lemot ya...gak bisa download...,1,2022-03-27 22:47:58
Fireno,"Anjay, Mayan keren OoomagaAa",4,2022-03-27 22:11:36
Willy,"Ini kenapa ya google meet saya keluar sendiri, padahal saya sudah hapus cache dan data, bahkan sudah menginstal ulang apknya dan sempat mengupdate nya...namun setelah masuk ke apk nya tetap saja keluar sendiri, kalau begini caranya saya tidak bisa bekerja secara online, mohon diperbaiki lgi sistem apknya ya developer, terimakasih",1,2022-03-27 17:15:27
M. RAFIDLAN PATRIA,Mantap,5,2022-03-27 15:49:44
Tegar Ali hamzah,"g-meet saya kok gk bisa di buka? Padahal hp saya versi android nya 8, knp ini? Tolong dong min saya gk bisa belajar jadi nya.. Klo dh d fix nnt sayaa kasih bintang 5",1,2022-03-27 14:32:17
Yordania Sawo,Bagus,5,2022-03-27 14:00:29
pratama ariyanta,Masuk ke aplikasinya malah keluar lagi . Mengecewakan bintang lima,1,2022-03-27 13:38:36
Fanny Hamira,Maaf Kenapa aplikasi ini tidak bisa dibuka ya Saya sudah coba beberapa kli tapi ttp nga bisa,1,2022-03-27 12:48:16
IRFAN HASBI,Bagus,5,2022-03-27 12:28:13
Widya Dharu Ramadhani,Tolong ini gmeet yang terbaru kenapa tidak bisa digunakan ya? Padahal gmeet adalah aplikasi paling penting untuk menunjang perkuliahan tolong untuk secepatnya di perbaiki terima kasih,4,2022-03-27 12:18:20
Jhoni Panjaitan,Ini menarik tanpa ini gw gk bisa sekolah,5,2022-03-27 12:01:22
107 Uus khuswatun khasanah,Biasa aja (Lemon RRQ),3,2022-03-27 11:58:13
Gibran Jaelani Rachman,Bagus,5,2022-03-27 11:42:52
Kang Tahu,Ya😊😊 kak ega telah berpartisipasi dalam kayu,5,2022-03-27 09:26:18
Retta Sirait,"Tidak bisa digunakan, tolong piham meet dapat memperbaiki apk nya. Terimakasih",1,2022-03-27 09:19:34
Mega Safitri,Kenapa tidak bisa di buka apk nya,1,2022-03-27 09:14:38
hasanudin dni,baikkk,5,2022-03-27 08:22:33
Ayu Nana,Kak kok tidak bisa buka ya google meetnya,1,2022-03-27 07:48:24
Lienesia,Hoeshoaaaaaa bank,5,2022-03-27 05:28:54
Fandi Firmansyah,Gk bisa di buka,1,2022-03-27 03:04:47
Eve Lyn,Mantap,5,2022-03-27 03:01:48
Perry Baringbing,Tidak bisakah mode ambien mode atau anti bising di terapkan di google meet. Sperti pada henset galaxybuds. Pada saat rapat suara apapun ketangkap microfon gogle meet.,2,2022-03-27 02:57:04
Nur Fitriana,Kenapa tidak bisa di buka,1,2022-03-27 00:47:13
Yohanes Giovanni,👍👍,5,2022-03-27 00:34:36
Sulistya Djaka,Kenapa saya tdk bisa masuk ke aplikasi. Dan saya tdk bisangikutin pelajaran gara2 selalu lagout sendiri,2,2022-03-26 22:18:20
Aini Aqila,Aplinya bagus banget 😸,5,2022-03-26 21:54:45
Faka Rivanda,"Kenapa ga bisa di akses malah keluar otomatis, tolong donk gmeet diperbaiki lagi,",1,2022-03-26 18:17:50
oky Sulistianto,Mantap,5,2022-03-26 16:20:48
Tri Ghinas,Bagus dan mudah digunakan sejauh ini. Terimakasih developer,5,2022-03-26 15:08:50
Siti Faujiah,ah sulit di perbaruii,2,2022-03-26 15:03:10
Agnes Yeni Tapun,Sa mau Dowland tapi sa stra bisa dowland,5,2022-03-26 14:27:45
Muhdkhairulsyafie Mansur,Manthob,5,2022-03-26 12:17:12
wiwik Yulianti,Kenapa nggak bisa di klik selalu keluar sendiri,1,2022-03-26 11:52:51
nova,"kenapa tidak bisa dibuka gmeet nya? selalu keluar"" sendiri setiap ingin masuk. padahal saya sudah update ke versi paling baru",1,2022-03-26 11:11:22
Gabriel Ganesh,Jangan pada heran ya jika google meet ini sering ga bisa atau apapuun lah itu yang terpenting kita menggunakan google meet ini untuk hal hal yang positif dan jangan menyalah gunakan google meet ini karena ini hanya untuk meeting saran aku ya jangan suka menyalahkan developernya karena itu tidak bisa digunakan karena handphone kalian atau benda elektronik lainnya 😃,4,2022-03-26 08:50:39
Trishera Amanda Keylani,"Kecewa dengan tampilan yg sekarang,harap kembali sprti smula.",4,2022-03-26 08:06:52
Wardah Hamidah,👍,5,2022-03-26 07:42:11
Ishaq El Maula,Force close. Xiaomi note 3,1,2022-03-26 05:50:07
Leon PatiAgung,Aplikasi yang sangat mmbantu pada saat pembelajaran daring.semoga sukses selalu,5,2022-03-26 03:44:59
Sri Rahmah,Ku kasih bintng 1. Krna eror trus apkny,1,2022-03-26 02:26:16
Raihan Tantowi,Kenapa Tunjuk tangan nya di zoom ga ada,3,2022-03-26 01:45:25
